Date; Close 
05.01.2015; 429,78 
06.01.2015; 421,15 
07.01.2015; 424,37 
08.01.2015; 431,09 
09.01.2015; 428,27 
12.01.2015; 426,22 
13.01.2015; 428,09 
14.01.2015; 426,33 
15.01.2015; 417,84 
16.01.2015; 423,84 
20.01.2015; 424,28 
21.01.2015; 425,76 
22.01.2015; 428,88 
23.01.2015; 430,90 
26.01.2015; 432,36 
27.01.2015; 429,27 
28.01.2015; 426,89 
29.01.2015; 427,35 
30.01.2015; 420,27 
02.02.2015; 425,29 
03.02.2015; 433,12 
04.02.2015; 430,31 
05.02.2015; 436,06 
06.02.2015; 437,16 
09.02.2015; 436,76 
10.02.2015; 441,28 
11.02.2015; 443,17 
12.02.2015; 448,46 
13.02.2015; 450,76 
17.02.2015; 450,85 
18.02.2015; 449,63 
19.02.2015; 450,53 
20.02.2015; 454,05 
23.02.2015; 449,33 
24.02.2015; 450,29 
25.02.2015; 454,98 
26.02.2015; 454,83 
27.02.2015; 457,95 
02.03.2015; 459,99 
03.03.2015; 456,79 
04.03.2015; 454,05 
05.03.2015; 455,18 
06.03.2015; 451,54 
09.03.2015; 453,42 
10.03.2015; 445,36 
11.03.2015; 449,00 
12.03.2015; 451,62 
13.03.2015; 447,86 
16.03.2015; 453,74 
17.03.2015; 452,92 
18.03.2015; 457,59 
19.03.2015; 455,01 
20.03.2015; 457,75 
23.03.2015; 456,46 
24.03.2015; 450,25 
25.03.2015; 439,98 
26.03.2015; 439,71 
27.03.2015; 440,91 
30.03.2015; 444,89 
31.03.2015; 442,69 
01.04.2015; 445,21 
02.04.2015; 446,76 
06.04.2015; 448,27 
07.04.2015; 448,14 
08.04.2015; 448,60 
09.04.2015; 450,35 
10.04.2015; 450,47 
13.04.2015; 448,35 
14.04.2015; 449,40 
15.04.2015; 453,44 
16.04.2015; 453,19 
17.04.2015; 445,45 
20.04.2015; 451,38 
21.04.2015; 454,45 
22.04.2015; 456,77 
23.04.2015; 460,24 
24.04.2015; 458,57 
27.04.2015; 454,93 
28.04.2015; 460,52 
29.04.2015; 456,78 
30.04.2015; 448,54 
01.05.2015; 450,81 
04.05.2015; 452,54 
05.05.2015; 445,42 
06.05.2015; 442,41 
07.05.2015; 442,18 
08.05.2015; 446,21 
11.05.2015; 447,48 
12.05.2015; 447,75 
13.05.2015; 446,46 
14.05.2015; 450,14 
15.05.2015; 451,13 
18.05.2015; 454,43 
19.05.2015; 451,88 
20.05.2015; 451,08 
21.05.2015; 451,46 
22.05.2015; 451,18 
26.05.2015; 447,36 
27.05.2015; 451,68 
28.05.2015; 453,74 
29.05.2015; 453,33 
01.06.2015; 452,00 
02.06.2015; 453,55 
03.06.2015; 457,64 
04.06.2015; 452,84 
05.06.2015; 454,36 
08.06.2015; 451,34 
09.06.2015; 450,40 
10.06.2015; 456,02 
11.06.2015; 456,26 
12.06.2015; 456,27 
15.06.2015; 454,92 
16.06.2015; 456,79 
17.06.2015; 457,06 
18.06.2015; 461,66 
19.06.2015; 459,26 
22.06.2015; 459,48 
23.06.2015; 460,41 
24.06.2015; 454,03 
25.06.2015; 452,68 
26.06.2015; 446,61 
29.06.2015; 436,45 
30.06.2015; 436,11 
01.07.2015; 438,39 
02.07.2015; 434,17 
06.07.2015; 429,27 
07.07.2015; 429,07 
08.07.2015; 422,46 
09.07.2015; 421,17 
10.07.2015; 428,59 
13.07.2015; 431,56 
14.07.2015; 435,55 
15.07.2015; 433,23 
16.07.2015; 437,98 
17.07.2015; 435,62 
20.07.2015; 432,20 
21.07.2015; 431,82 
22.07.2015; 428,34 
23.07.2015; 430,19 
24.07.2015; 426,79 
27.07.2015; 421,96 
28.07.2015; 424,31 
29.07.2015; 427,35 
30.07.2015; 434,93 
31.07.2015; 439,02 
03.08.2015; 436,04 
04.08.2015; 434,21 
05.08.2015; 436,25 
06.08.2015; 431,54 
07.08.2015; 429,41 
10.08.2015; 438,97 
11.08.2015; 433,14 
12.08.2015; 433,91 
13.08.2015; 433,21 
14.08.2015; 437,68 
17.08.2015; 443,36 
18.08.2015; 440,45 
19.08.2015; 436,84 
20.08.2015; 424,02 
21.08.2015; 419,60 
24.08.2015; 402,77 
25.08.2015; 399,87 
26.08.2015; 412,22 
27.08.2015; 419,51 
28.08.2015; 422,25 
31.08.2015; 421,09 
01.09.2015; 411,27 
02.09.2015; 418,06 
03.09.2015; 420,28 
04.09.2015; 415,21 
08.09.2015; 421,68 
09.09.2015; 418,25 
10.09.2015; 419,43 
11.09.2015; 415,08 
14.09.2015; 413,41 
15.09.2015; 419,14 
16.09.2015; 421,12 
17.09.2015; 421,31 
18.09.2015; 416,31 
21.09.2015; 416,33 
22.09.2015; 410,10 
23.09.2015; 408,28 
24.09.2015; 408,14 
25.09.2015; 406,77 
28.09.2015; 398,29 
29.09.2015; 394,75 
30.09.2015; 401,52 
01.10.2015; 398,92 
02.10.2015; 406,07 
05.10.2015; 418,68 
06.10.2015; 417,84 
07.10.2015; 422,77 
08.10.2015; 427,11 
09.10.2015; 425,23 
12.10.2015; 424,72 
13.10.2015; 420,69 
14.10.2015; 418,38 
15.10.2015; 426,47 
16.10.2015; 426,71 
19.10.2015; 424,69 
20.10.2015; 428,81 
21.10.2015; 422,22 
22.10.2015; 431,51 
23.10.2015; 439,54 
26.10.2015; 435,66 
27.10.2015; 430,30 
28.10.2015; 443,48 
29.10.2015; 436,28 
30.10.2015; 435,74 
02.11.2015; 442,30 
03.11.2015; 443,58 
04.11.2015; 441,10 
05.11.2015; 440,54 
06.11.2015; 444,41 
09.11.2015; 438,15 
10.11.2015; 434,22 
11.11.2015; 434,10 
12.11.2015; 428,90 
13.11.2015; 422,31 
16.11.2015; 429,00 
17.11.2015; 429,29 
18.11.2015; 432,16 
19.11.2015; 432,16 
20.11.2015; 433,80 
23.11.2015; 434,79 
24.11.2015; 434,37 
25.11.2015; 435,36 
27.11.2015; 437,70 
30.11.2015; 437,20 
01.12.2015; 440,29 
02.12.2015; 438,58 
03.12.2015; 432,24 
04.12.2015; 438,27 
07.12.2015; 434,92 
08.12.2015; 432,89 
09.12.2015; 427,37 
10.12.2015; 424,55 
11.12.2015; 417,37 
14.12.2015; 412,99 
15.12.2015; 417,87 
16.12.2015; 425,48 
17.12.2015; 421,33 
18.12.2015; 415,93 
21.12.2015; 418,64 
22.12.2015; 422,75 
23.12.2015; 429,99 
24.12.2015; 430,09 
28.12.2015; 429,22 
29.12.2015; 433,47 
30.12.2015; 428,41 
31.12.2015; 424,61 
04.01.2016; 417,66 
05.01.2016; 416,74 
06.01.2016; 410,78 
07.01.2016; 397,24 
08.01.2016; 392,19 
11.01.2016; 392,77 
12.01.2016; 392,49 
13.01.2016; 381,17 
14.01.2016; 386,48 
15.01.2016; 376,33 
19.01.2016; 372,67 
20.01.2016; 367,75 
21.01.2016; 368,13 
22.01.2016; 381,65 
25.01.2016; 376,85 
26.01.2016; 385,16 
27.01.2016; 381,33 
28.01.2016; 373,55 
29.01.2016; 385,14 
01.02.2016; 385,73 
02.02.2016; 372,80 
03.02.2016; 379,41 
04.02.2016; 383,21 
05.02.2016; 373,24 
08.02.2016; 360,99 
09.02.2016; 359,11 
10.02.2016; 361,57 
11.02.2016; 363,43 
12.02.2016; 369,44 
16.02.2016; 381,98 
17.02.2016; 389,48 
18.02.2016; 390,08 
19.02.2016; 391,61 
22.02.2016; 398,14 
23.02.2016; 397,45 
24.02.2016; 406,05 
25.02.2016; 409,08 
26.02.2016; 412,50 
29.02.2016; 414,34 
01.03.2016; 420,15 
02.03.2016; 424,54 
03.03.2016; 422,61 
04.03.2016; 422,33 
07.03.2016; 424,69 
08.03.2016; 415,83 
09.03.2016; 417,39 
10.03.2016; 413,89 
11.03.2016; 423,43 
14.03.2016; 420,76 
15.03.2016; 413,62 
16.03.2016; 417,89 
17.03.2016; 423,18 
18.03.2016; 424,83 
21.03.2016; 424,24 
22.03.2016; 424,35 
23.03.2016; 417,54 
24.03.2016; 420,32 
28.03.2016; 419,17 
29.03.2016; 429,50 
30.03.2016; 432,36 
31.03.2016; 433,51 
01.04.2016; 435,13 
04.04.2016; 434,23 
05.04.2016; 429,01 
06.04.2016; 433,72 
07.04.2016; 426,27 
08.04.2016; 428,09 
11.04.2016; 425,55 
12.04.2016; 423,82 
13.04.2016; 430,42 
14.04.2016; 430,79 
15.04.2016; 429,46 
18.04.2016; 430,18 
19.04.2016; 429,10 
20.04.2016; 430,37 
21.04.2016; 427,87 
22.04.2016; 434,40 
25.04.2016; 433,00 
26.04.2016; 434,91 
27.04.2016; 439,93 
28.04.2016; 435,26 
29.04.2016; 430,89 
02.05.2016; 432,85 
03.05.2016; 426,10 
04.05.2016; 424,66 
05.05.2016; 419,27 
06.05.2016; 421,41 
09.05.2016; 420,82 
10.05.2016; 425,92 
11.05.2016; 424,82 
12.05.2016; 421,85 
13.05.2016; 420,63 
16.05.2016; 424,15 
17.05.2016; 417,26 
18.05.2016; 421,70 
19.05.2016; 417,52 
20.05.2016; 423,48 
23.05.2016; 424,50 
24.05.2016; 431,19 
25.05.2016; 432,57 
26.05.2016; 435,24 
27.05.2016; 436,45 
31.05.2016; 439,85 
01.06.2016; 439,47 
02.06.2016; 443,88 
03.06.2016; 442,24 
06.06.2016; 444,45 
07.06.2016; 447,97 
08.06.2016; 448,86 
09.06.2016; 446,22 
10.06.2016; 439,89 
13.06.2016; 435,32 
14.06.2016; 437,50 
15.06.2016; 439,74 
16.06.2016; 442,63 
17.06.2016; 442,43 
20.06.2016; 445,00 
21.06.2016; 445,44 
22.06.2016; 443,27 
23.06.2016; 453,10 
24.06.2016; 431,69 
27.06.2016; 415,92 
28.06.2016; 425,06 
29.06.2016; 435,56 
30.06.2016; 442,83 
01.07.2016; 441,47 
05.07.2016; 436,01 
06.07.2016; 437,86 
07.07.2016; 440,07 
08.07.2016; 453,12 
11.07.2016; 457,43 
12.07.2016; 461,98 
13.07.2016; 461,93 
14.07.2016; 461,28 
15.07.2016; 463,20 
18.07.2016; 462,96 
19.07.2016; 460,32 
20.07.2016; 464,18 
21.07.2016; 460,34 
22.07.2016; 466,15 
25.07.2016; 472,12 
26.07.2016; 475,21 
27.07.2016; 471,70 
28.07.2016; 467,86 
29.07.2016; 470,44 
01.08.2016; 470,04 
02.08.2016; 462,38 
03.08.2016; 468,49 
04.08.2016; 468,34 
05.08.2016; 472,70 
08.08.2016; 471,99 
09.08.2016; 475,24 
10.08.2016; 472,77 
11.08.2016; 472,49 
12.08.2016; 473,64 
15.08.2016; 479,21 
16.08.2016; 475,46 
17.08.2016; 471,48 
18.08.2016; 476,24 
19.08.2016; 475,85 
22.08.2016; 476,14 
23.08.2016; 479,23 
24.08.2016; 476,98 
25.08.2016; 478,68 
26.08.2016; 476,07 
29.08.2016; 480,58 
30.08.2016; 481,68 
31.08.2016; 478,75 
01.09.2016; 481,40 
02.09.2016; 487,07 
06.09.2016; 488,30 
07.09.2016; 491,17 
08.09.2016; 490,16 
09.09.2016; 478,93 
12.09.2016; 488,18 
13.09.2016; 479,85 
14.09.2016; 482,74 
15.09.2016; 489,82 
16.09.2016; 487,86 
19.09.2016; 492,12 
20.09.2016; 485,87 
21.09.2016; 492,22 
22.09.2016; 501,32 
23.09.2016; 498,84 
26.09.2016; 495,30 
27.09.2016; 500,97 
28.09.2016; 503,07 
29.09.2016; 498,20 
30.09.2016; 498,31 
03.10.2016; 495,68 
04.10.2016; 493,95 
05.10.2016; 497,41 
06.10.2016; 497,89 
07.10.2016; 495,90 
10.10.2016; 498,64 
11.10.2016; 488,91 
12.10.2016; 486,20 
13.10.2016; 481,27 
14.10.2016; 481,05 
17.10.2016; 479,56 
18.10.2016; 483,97 
19.10.2016; 487,21 
20.10.2016; 484,13 
21.10.2016; 483,84 
24.10.2016; 490,29 
25.10.2016; 485,92 
26.10.2016; 488,26 
27.10.2016; 481,19 
28.10.2016; 480,00 
31.10.2016; 480,90 
01.11.2016; 476,34 
02.11.2016; 468,59 
03.11.2016; 470,47 
04.11.2016; 473,76 
07.11.2016; 483,68 
08.11.2016; 488,62 
09.11.2016; 497,60 
10.11.2016; 493,53 
11.11.2016; 501,31 
14.11.2016; 504,55 
15.11.2016; 509,74 
16.11.2016; 511,25 
17.11.2016; 510,34 
18.11.2016; 513,13 
21.11.2016; 515,78 
22.11.2016; 517,18 
23.11.2016; 519,40 
25.11.2016; 522,31 
28.11.2016; 519,34 
29.11.2016; 518,99 
30.11.2016; 512,14 
01.12.2016; 504,35 
02.12.2016; 504,33 
05.12.2016; 513,23 
06.12.2016; 516,56 
07.12.2016; 526,77 
08.12.2016; 535,42 
09.12.2016; 531,61 
12.12.2016; 526,14 
13.12.2016; 529,63 
14.12.2016; 526,55 
15.12.2016; 532,80 
16.12.2016; 529,84 
19.12.2016; 535,46 
20.12.2016; 535,66 
21.12.2016; 533,70 
22.12.2016; 531,26 
23.12.2016; 533,88 
27.12.2016; 536,62 
28.12.2016; 529,81 
29.12.2016; 530,99 
30.12.2016; 526,25 
03.01.2017; 534,04 
04.01.2017; 540,74 
05.01.2017; 537,50 
06.01.2017; 533,59 
09.01.2017; 530,00 
10.01.2017; 533,56 
11.01.2017; 532,97 
12.01.2017; 530,93 
13.01.2017; 534,39 
17.01.2017; 527,57 
18.01.2017; 527,31 
19.01.2017; 530,22 
20.01.2017; 530,05 
23.01.2017; 530,85 
24.01.2017; 537,90 
25.01.2017; 540,77 
26.01.2017; 539,75 
27.01.2017; 539,88 
30.01.2017; 534,90 
31.01.2017; 538,50 
01.02.2017; 534,13 
02.02.2017; 533,95 
03.02.2017; 539,05 
06.02.2017; 534,25 
07.02.2017; 534,15 
08.02.2017; 536,61 
09.02.2017; 541,90 
10.02.2017; 547,23 
13.02.2017; 550,65 
14.02.2017; 554,36 
15.02.2017; 552,23 
16.02.2017; 552,10 
17.02.2017; 557,40 
21.02.2017; 562,64 
22.02.2017; 559,31 
23.02.2017; 549,30 
24.02.2017; 547,65 
27.02.2017; 548,19 
28.02.2017; 538,90 
01.03.2017; 541,00 
02.03.2017; 534,45 
03.03.2017; 535,89 
06.03.2017; 532,60 
07.03.2017; 527,62 
08.03.2017; 524,41 
09.03.2017; 527,54 
10.03.2017; 526,47 
13.03.2017; 526,75 
14.03.2017; 523,31 
15.03.2017; 532,00 
16.03.2017; 537,13 
17.03.2017; 539,63 
20.03.2017; 540,49 
21.03.2017; 532,28 
22.03.2017; 532,99 
23.03.2017; 532,31 
24.03.2017; 535,92 
27.03.2017; 535,30 
28.03.2017; 535,33 
29.03.2017; 535,94 
30.03.2017; 539,40 
31.03.2017; 538,65 
03.04.2017; 533,59 
04.04.2017; 534,62 
05.04.2017; 526,10 
06.04.2017; 530,45 
07.04.2017; 529,78 
10.04.2017; 530,29 
11.04.2017; 529,01 
12.04.2017; 525,18 
13.04.2017; 523,02 
17.04.2017; 529,43 
18.04.2017; 528,74 
19.04.2017; 529,18 
20.04.2017; 531,91 
21.04.2017; 529,50 
24.04.2017; 538,53 
25.04.2017; 544,98 
26.04.2017; 539,82 
27.04.2017; 539,68 
28.04.2017; 536,95 
01.05.2017; 538,63 
02.05.2017; 537,03 
03.05.2017; 527,23 
04.05.2017; 522,03 
05.05.2017; 530,99 
08.05.2017; 533,74 
09.05.2017; 537,43 
10.05.2017; 536,99 
11.05.2017; 529,92 
12.05.2017; 534,86 
15.05.2017; 538,17 
16.05.2017; 541,15 
17.05.2017; 523,10 
18.05.2017; 523,47 
19.05.2017; 527,70 
22.05.2017; 539,41 
23.05.2017; 536,71 
24.05.2017; 535,39 
25.05.2017; 537,01 
26.05.2017; 538,66 
30.05.2017; 536,41 
31.05.2017; 535,68 
01.06.2017; 550,37 
02.06.2017; 555,72 
05.06.2017; 555,67 
06.06.2017; 559,61 
07.06.2017; 556,41 
08.06.2017; 561,38 
09.06.2017; 548,13 
12.06.2017; 550,41 
13.06.2017; 554,31 
14.06.2017; 551,59 
15.06.2017; 548,52 
16.06.2017; 550,78 
19.06.2017; 552,01 
20.06.2017; 543,46 
21.06.2017; 540,25 
22.06.2017; 541,97 
23.06.2017; 550,07 
26.06.2017; 546,67 
27.06.2017; 539,39 
28.06.2017; 546,97 
29.06.2017; 536,03 
30.06.2017; 534,33 
03.07.2017; 534,47 
05.07.2017; 533,43 
06.07.2017; 526,59 
07.07.2017; 534,23 
10.07.2017; 535,96 
11.07.2017; 533,53 
12.07.2017; 534,62 
13.07.2017; 535,70 
14.07.2017; 537,05 
17.07.2017; 537,69 
18.07.2017; 536,06 
19.07.2017; 544,77 
20.07.2017; 545,96 
21.07.2017; 548,54 
24.07.2017; 549,53 
25.07.2017; 554,37 
26.07.2017; 551,65 
27.07.2017; 550,95 
28.07.2017; 546,98 
31.07.2017; 544,28 
01.08.2017; 550,18 
02.08.2017; 543,94 
03.08.2017; 542,36 
04.08.2017; 537,27 
07.08.2017; 540,09 
08.08.2017; 539,76 
09.08.2017; 533,75 
10.08.2017; 522,63 
11.08.2017; 525,72 
14.08.2017; 535,15 
15.08.2017; 529,95 
16.08.2017; 531,60 
17.08.2017; 520,88 
18.08.2017; 519,72 
21.08.2017; 516,54 
22.08.2017; 522,68 
23.08.2017; 527,86 
24.08.2017; 529,97 
25.08.2017; 530,79 
28.08.2017; 530,44 
29.08.2017; 531,29 
30.08.2017; 533,12 
31.08.2017; 531,87 
01.09.2017; 535,46 
05.09.2017; 527,32 
06.09.2017; 523,53 
07.09.2017; 517,76 
08.09.2017; 513,38 
11.09.2017; 516,96 
12.09.2017; 521,33 
13.09.2017; 520,75 
14.09.2017; 517,30 
15.09.2017; 522,40 
18.09.2017; 526,42 
19.09.2017; 528,10 
20.09.2017; 525,09 
21.09.2017; 522,45 
22.09.2017; 526,29 
25.09.2017; 523,04 
26.09.2017; 520,96 
27.09.2017; 530,18 
28.09.2017; 528,18 
29.09.2017; 528,49 
02.10.2017; 536,02 
03.10.2017; 540,96 
04.10.2017; 540,97 
05.10.2017; 537,70 
06.10.2017; 538,69 
09.10.2017; 537,41 
10.10.2017; 537,67 
11.10.2017; 536,04 
12.10.2017; 533,96 
13.10.2017; 530,18 
16.10.2017; 525,11 
17.10.2017; 523,30 
18.10.2017; 523,70 
19.10.2017; 523,30 
20.10.2017; 525,98 
23.10.2017; 524,79 
24.10.2017; 526,34 
25.10.2017; 521,68 
26.10.2017; 522,09 
27.10.2017; 522,79 
30.10.2017; 519,90 
31.10.2017; 524,15 
01.11.2017; 518,27 
02.11.2017; 503,15 
03.11.2017; 500,39 
06.11.2017; 501,81 
07.11.2017; 499,11 
08.11.2017; 503,08 
09.11.2017; 494,85 
10.11.2017; 497,54 
13.11.2017; 498,05 
14.11.2017; 497,53 
15.11.2017; 498,84 
16.11.2017; 508,65 
17.11.2017; 513,24 
20.11.2017; 517,74 
21.11.2017; 522,39 
22.11.2017; 524,91 
24.11.2017; 526,66 
27.11.2017; 526,90 
28.11.2017; 532,55 
29.11.2017; 531,79 
30.11.2017; 533,48 
01.12.2017; 529,98 
04.12.2017; 524,59 
05.12.2017; 518,33 
06.12.2017; 511,85 
07.12.2017; 513,99 
08.12.2017; 517,04 
11.12.2017; 523,53 
12.12.2017; 522,10 
13.12.2017; 529,81 
14.12.2017; 521,51 
15.12.2017; 522,07 
18.12.2017; 528,53 
19.12.2017; 526,44 
20.12.2017; 526,31 
21.12.2017; 526,98 
22.12.2017; 524,54 
26.12.2017; 521,81 
27.12.2017; 523,84 
28.12.2017; 524,70 
29.12.2017; 518,03 
02.01.2018; 524,90 
03.01.2018; 526,67 
04.01.2018; 528,07 
05.01.2018; 529,61 
08.01.2018; 533,69 
09.01.2018; 526,25 
10.01.2018; 523,46 
11.01.2018; 531,03 
12.01.2018; 536,76 
16.01.2018; 528,44 
17.01.2018; 531,49 
18.01.2018; 525,95 
19.01.2018; 530,23 
22.01.2018; 532,50 
23.01.2018; 529,58 
24.01.2018; 526,41 
25.01.2018; 527,63 
26.01.2018; 533,21 
29.01.2018; 528,04 
30.01.2018; 529,69 
31.01.2018; 529,92 
01.02.2018; 532,08 
02.02.2018; 525,86 
05.02.2018; 507,60 
06.02.2018; 520,45 
07.02.2018; 516,78 
08.02.2018; 503,87 
09.02.2018; 506,34 
12.02.2018; 512,25 
13.02.2018; 515,90 
14.02.2018; 523,79 
15.02.2018; 535,88 
16.02.2018; 534,48 
20.02.2018; 528,48 
21.02.2018; 523,93 
22.02.2018; 513,76 
23.02.2018; 525,38 
26.02.2018; 531,93 
27.02.2018; 527,04 
28.02.2018; 521,69 
01.03.2018; 520,37 
02.03.2018; 526,29 
05.03.2018; 533,27 
06.03.2018; 541,91 
07.03.2018; 546,50 
08.03.2018; 548,66 
09.03.2018; 554,07 
12.03.2018; 561,21 
13.03.2018; 556,55 
14.03.2018; 555,43 
15.03.2018; 550,82 
16.03.2018; 552,32 
19.03.2018; 541,03 
20.03.2018; 542,32 
21.03.2018; 543,27 
22.03.2018; 533,41 
23.03.2018; 522,50 
26.03.2018; 529,68 
27.03.2018; 521,42 
28.03.2018; 515,01 
29.03.2018; 523,95 
02.04.2018; 512,49 
03.04.2018; 515,31 
04.04.2018; 524,33 
05.04.2018; 528,36 
06.04.2018; 521,33 
09.04.2018; 521,57 
10.04.2018; 535,85 
11.04.2018; 541,27 
12.04.2018; 542,73 
13.04.2018; 539,81 
16.04.2018; 534,10 
17.04.2018; 544,54 
18.04.2018; 545,16 
19.04.2018; 542,57 
20.04.2018; 542,38 
23.04.2018; 539,17 
24.04.2018; 540,86 
25.04.2018; 537,08 
26.04.2018; 535,97 
27.04.2018; 536,91 
30.04.2018; 528,03 
01.05.2018; 523,11 
02.05.2018; 529,45 
03.05.2018; 528,04 
04.05.2018; 531,31 
07.05.2018; 537,08 
08.05.2018; 537,53 
09.05.2018; 532,12 
10.05.2018; 534,50 
11.05.2018; 533,44 
14.05.2018; 531,10 
15.05.2018; 530,95 
16.05.2018; 533,94 
17.05.2018; 533,79 
18.05.2018; 533,21 
21.05.2018; 538,41 
22.05.2018; 537,21 
23.05.2018; 534,31 
24.05.2018; 531,31 
25.05.2018; 532,64 
29.05.2018; 531,05 
30.05.2018; 533,98 
31.05.2018; 531,21 
01.06.2018; 536,23 
04.06.2018; 542,03 
05.06.2018; 545,82 
06.06.2018; 544,76 
07.06.2018; 544,58 
08.06.2018; 544,91 
11.06.2018; 546,67 
12.06.2018; 553,29 
13.06.2018; 553,33 
14.06.2018; 559,34 
15.06.2018; 559,81 
18.06.2018; 559,84 
19.06.2018; 557,42 
20.06.2018; 557,98 
21.06.2018; 550,02 
22.06.2018; 549,22 
25.06.2018; 540,75 
26.06.2018; 545,55 
27.06.2018; 538,68 
28.06.2018; 544,60 
29.06.2018; 547,78 
02.07.2018; 552,04 
03.07.2018; 551,11 
05.07.2018; 559,26 
06.07.2018; 567,52 
09.07.2018; 567,56 
10.07.2018; 569,78 
11.07.2018; 563,35 
12.07.2018; 569,84 
13.07.2018; 565,20 
16.07.2018; 561,64 
17.07.2018; 561,73 
18.07.2018; 558,94 
19.07.2018; 555,97 
20.07.2018; 549,89 
23.07.2018; 545,51 
24.07.2018; 542,76 
25.07.2018; 543,78 
26.07.2018; 548,84 
27.07.2018; 539,23 
30.07.2018; 535,63 
31.07.2018; 538,83 
01.08.2018; 538,12 
02.08.2018; 547,92 
03.08.2018; 547,92 
06.08.2018; 558,30 
07.08.2018; 561,09 
08.08.2018; 553,18 
09.08.2018; 561,98 
10.08.2018; 558,78 
13.08.2018; 560,32 
14.08.2018; 565,91 
15.08.2018; 557,05 
16.08.2018; 564,04 
17.08.2018; 567,58 
20.08.2018; 571,07 
21.08.2018; 575,26 
22.08.2018; 573,02 
23.08.2018; 575,04 
24.08.2018; 579,55 
27.08.2018; 581,69 
28.08.2018; 583,20 
29.08.2018; 583,33 
30.08.2018; 581,32 
31.08.2018; 582,15 
04.09.2018; 576,05 
05.09.2018; 571,51 
06.09.2018; 568,11 
07.09.2018; 569,10 
10.09.2018; 572,36 
11.09.2018; 572,80 
12.09.2018; 577,36 
13.09.2018; 578,51 
14.09.2018; 578,05 
17.09.2018; 576,03 
18.09.2018; 578,42 
19.09.2018; 573,79 
20.09.2018; 580,49 
21.09.2018; 577,83 
24.09.2018; 578,85 
25.09.2018; 581,44 
26.09.2018; 574,80 
27.09.2018; 576,42 
28.09.2018; 579,16 
01.10.2018; 569,82 
02.10.2018; 571,18 
03.10.2018; 575,01 
04.10.2018; 570,00 
05.10.2018; 559,25 
08.10.2018; 553,20 
09.10.2018; 550,54 
10.10.2018; 532,75 
11.10.2018; 520,92 
12.10.2018; 527,68 
15.10.2018; 530,35 
16.10.2018; 546,38 
17.10.2018; 549,71 
18.10.2018; 542,26 
19.10.2018; 540,31 
22.10.2018; 540,88 
23.10.2018; 538,73 
24.10.2018; 518,52 
25.10.2018; 529,05 
26.10.2018; 515,37 
29.10.2018; 509,60 
30.10.2018; 520,96 
31.10.2018; 531,56 
01.11.2018; 541,59 
02.11.2018; 550,07 
05.11.2018; 548,89 
06.11.2018; 551,09 
07.11.2018; 555,14 
08.11.2018; 553,12 
09.11.2018; 549,06 
12.11.2018; 529,44 
13.11.2018; 528,58 
14.11.2018; 525,64 
15.11.2018; 534,64 
16.11.2018; 536,62 
19.11.2018; 525,22 
20.11.2018; 513,66 
21.11.2018; 521,42 
23.11.2018; 521,20 
26.11.2018; 528,11 
27.11.2018; 527,01 
28.11.2018; 538,27 
29.11.2018; 534,32 
30.11.2018; 536,08 
03.12.2018; 542,99 
04.12.2018; 521,89 
06.12.2018; 525,16 
07.12.2018; 511,04 
10.12.2018; 512,30 
11.12.2018; 512,41 
12.12.2018; 518,68 
13.12.2018; 511,24 
14.12.2018; 502,35 
17.12.2018; 488,46 
18.12.2018; 485,81 
19.12.2018; 479,94 
20.12.2018; 471,52 
21.12.2018; 454,73 
24.12.2018; 445,22 
26.12.2018; 467,68 
27.12.2018; 469,37 
28.12.2018; 473,69 
31.12.2018; 478,87 
02.01.2019; 482,45 
03.01.2019; 472,65 
04.01.2019; 490,95 
07.01.2019; 499,72 
08.01.2019; 508,39 
09.01.2019; 507,60 
10.01.2019; 511,00 
11.01.2019; 514,94 
14.01.2019; 507,50 
15.01.2019; 511,48 
16.01.2019; 510,34 
17.01.2019; 511,03 
18.01.2019; 515,36 
22.01.2019; 504,64 
23.01.2019; 506,63 
24.01.2019; 510,96 
25.01.2019; 515,50 
28.01.2019; 512,17 
29.01.2019; 507,30 
30.01.2019; 510,17 
31.01.2019; 519,53 
01.02.2019; 522,36 
04.02.2019; 523,42 
05.02.2019; 519,93 
06.02.2019; 522,41 
07.02.2019; 514,79 
08.02.2019; 522,07 
11.02.2019; 526,83 
12.02.2019; 531,08 
13.02.2019; 534,35 
14.02.2019; 535,30 
15.02.2019; 547,50 
19.02.2019; 553,24 
20.02.2019; 555,97 
21.02.2019; 549,89 
22.02.2019; 556,44 
25.02.2019; 554,34 
26.02.2019; 550,31 
27.02.2019; 554,54 
28.02.2019; 547,66 
01.03.2019; 549,66 
04.03.2019; 547,07 
05.03.2019; 539,88 
06.03.2019; 532,00 
07.03.2019; 528,54 
08.03.2019; 526,54 
11.03.2019; 537,28 
12.03.2019; 536,94 
13.03.2019; 540,20 
14.03.2019; 536,70 
15.03.2019; 541,09 
18.03.2019; 541,82 
19.03.2019; 537,09 
20.03.2019; 533,45 
21.03.2019; 543,45 
22.03.2019; 530,39 
25.03.2019; 530,52 
26.03.2019; 536,63 
27.03.2019; 532,97 
28.03.2019; 534,81 
29.03.2019; 537,27 
01.04.2019; 545,92 
02.04.2019; 546,35 
03.04.2019; 551,30 
04.04.2019; 554,51 
05.04.2019; 557,19 
08.04.2019; 557,20 
09.04.2019; 553,73 
10.04.2019; 562,78 
11.04.2019; 562,31 
12.04.2019; 566,22 
